Ticker,Sector,Industry,RS (%),1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,RS Rank (P),Price,MA10,MA30,Volume / VMA10,EPS RS (%),TTM EPS,Rev RS (%),TTM RPS,TTM PE
HVT,Consumer Cyclical,Home Improvement Retail,-25.91,-21.48,-22.84,-35.41,-11.58,3.26,26.1,25.61,27.34,28.09,0.62,-89.27,2.33,-7.39,48.786,10.99
LAB,Healthcare,Medical Devices,-25.93,-26.83,-21.94,-33.2,3.67,-21.76,26.08,1.89,1.93,2.2,0.81,122.54,-0.88,11.49,0.661,
DJT,Communication Services,Internet Content & Information,-25.95,-51.01,-46.69,-8.57,70.49,4.95,26.06,25.28,19.67,32.97,3.59,949.7,-0.42,-11.93,0.028,
DADA,Consumer Cyclical,Internet Retail,-25.99,-11.15,-59.64,-60.0,-59.28,-55.14,26.02,1.85,1.42,1.61,2.09,114.43,-1.11,-1.86,38.775,
HSAI,Consumer Cyclical,Auto Parts,-25.99,-21.81,-47.97,-51.3,-50.89,-35.37,26.02,5.03,4.29,4.52,1.85,95.45,-0.51,5.08,14.349,
IONS,Healthcare,Biotechnology,-25.99,-26.9,-6.29,-11.05,-14.02,11.67,26.02,38.44,43.66,43.16,0.99,4.43,-2.52,14.46,5.625,
ANVS,Healthcare,Biotechnology,-26.0,-21.03,-23.88,-5.64,-16.46,-13.64,25.98,7.93,8.32,8.95,0.92,105.4,-4.54,3.7,,
NVCT,Healthcare,Biotechnology,-26.04,-29.66,-30.98,-44.81,-43.54,-32.11,25.96,6.4,6.52,6.77,1.15,47.38,-1.29,3.7,,
ETNB,Healthcare,Biotechnology,-26.07,-31.31,-21.77,-43.26,-31.78,-25.84,25.95,7.79,8.16,8.71,1.11,35.56,-1.96,3.7,,
IMCC,Healthcare,Drug Manufacturers—Specialty & Generic,-26.08,-26.23,-25.69,-34.81,17.78,-58.57,25.93,2.26,2.48,3.04,1.05,106.32,-4.64,-68.09,22.335,
SYPR,Consumer Cyclical,Auto Parts,-26.09,-19.67,-23.62,-14.34,-27.25,-4.61,25.9,1.5,1.58,1.64,1.95,6804.29,-0.17,5.63,6.35,
SPWH,Consumer Cyclical,Specialty Retail,-26.09,-26.07,-39.37,-56.33,-31.01,-34.0,25.9,2.95,2.52,2.8,1.08,79.83,-0.91,-4.01,33.131,
PZZA,Consumer Cyclical,Restaurants,-26.1,-24.17,-30.23,-44.34,-23.33,-16.24,25.87,50.53,48.63,50.89,1.23,12.98,2.1,-1.23,64.915,24.06
ACLS,Technology,Semiconductor Equipment & Materials,-26.12,-27.14,-29.44,-10.84,-36.23,-24.87,25.84,101.18,106.19,114.93,0.87,15.65,7.26,-4.63,34.004,13.94
SJT,Energy,Oil & Gas E&P,-26.12,-31.86,-42.45,-40.11,-29.64,-37.33,25.84,4.17,3.62,4.12,0.85,-174.96,0.27,-101.84,0.269,15.44
UP,Industrials,Airports & Air Services,-26.17,-16.97,-38.55,42.01,-10.68,-1.76,25.8,2.14,2.06,2.44,0.76,935.63,6.3,-15.91,2.05,0.34
USIO,Technology,Software—Infrastructure,-26.17,-24.24,-16.96,-22.22,-27.4,-13.54,25.8,1.37,1.46,1.53,0.86,767.0,-0.04,3.74,4.009,
AAME,Financial Services,Insurance - Life,-26.19,-28.49,-24.47,-34.23,-11.42,7.02,25.76,1.69,1.6,1.78,0.56,-867.05,-0.17,4.88,9.117,
MOS,Basic Materials,Agricultural Inputs,-26.19,-24.11,-26.65,-31.08,-19.87,-18.98,25.76,26.16,26.95,28.78,1.41,-333.71,0.75,-4.54,37.491,34.88
PBPB,Consumer Cyclical,Restaurants,-26.21,-25.52,-28.09,-34.44,-3.12,15.69,25.72,8.18,7.95,8.62,0.78,316.42,1.18,3.99,16.113,6.93
VTVT,Healthcare,Biotechnology,-26.21,-21.41,-18.59,-17.19,5.31,-63.07,25.72,13.69,14.4,19.64,0.45,160.27,-6.83,-2499999999999996.5,0.411,
IPHA,Healthcare,Biotechnology,-26.22,-22.42,-15.04,-34.89,-20.61,-8.73,25.69,2.07,2.22,2.36,1.39,,-0.46,,0.419,
AQN,Utilities,Utilities—Renewable,-26.23,-22.28,-20.72,-18.83,-22.59,-19.05,25.68,5.0,5.36,5.89,1.09,500.17,0.16,-7.48,3.794,31.25
MPAA,Consumer Cyclical,Auto Parts,-26.24,-20.6,-28.56,-36.36,-21.53,4.88,25.66,6.21,6.32,6.13,0.79,71.0,-3.36,-3.41,37.055,
ARKR,Consumer Cyclical,Restaurants,-26.25,-26.76,-25.97,-23.89,-24.44,-26.0,25.64,11.8,12.07,13.34,1.07,510.73,-2.72,12.64,51.204,
SOWG,Consumer Defensive,Packaged Foods,-26.28,-23.3,-13.31,91.14,133.36,47.69,25.62,10.36,12.49,15.82,0.69,177.93,0.79,54.12,6.243,13.11
BGS,Consumer Defensive,Packaged Foods,-26.29,-21.85,-16.52,-35.15,-16.91,-24.97,25.58,8.01,8.62,9.17,1.25,902.95,-1.54,-8.81,25.75,
MGA,Consumer Cyclical,Auto Parts,-26.29,-26.77,-28.38,-31.79,-17.34,-7.9,25.58,41.4,41.09,44.53,0.67,-1850.38,3.44,5.47,150.227,12.03
ZEPP,Technology,Consumer Electronics,-26.29,-16.66,-28.51,-51.22,-33.11,-2.19,25.58,3.44,3.27,3.13,0.88,-26.29,-1.64,-53.61,15.114,
RLAY,Healthcare,Biotechnology,-26.3,-28.97,-30.24,-38.3,-40.66,-15.84,25.54,6.8,6.93,7.11,1.21,19.37,-2.52,-8.802e+16,0.276,
QBTS,Technology,Computer Hardware,-26.34,-23.57,-29.68,-24.9,32.92,-32.3,25.52,0.97,0.97,1.22,1.39,40.45,-0.41,-13.01,0.064,
BIIB,Healthcare,Drug Manufacturers—General,-26.35,-27.49,-20.13,-19.35,-31.77,-13.28,25.5,188.38,197.82,211.38,1.4,134.21,7.93,15.03,66.657,23.76
PHAR,Healthcare,Biotechnology,-26.37,-30.47,-38.41,-37.86,-21.62,-7.6,25.48,8.5,7.82,8.74,1.75,32.95,-0.19,10.47,4.18,
AP,Industrials,Metal Fabrication,-26.4,-25.75,-22.03,-73.63,-33.06,-18.96,25.46,1.78,1.88,1.72,0.43,932.95,-2.14,6.57,21.836,
ALEC,Healthcare,Biotechnology,-26.42,-29.08,-23.91,-37.72,-22.11,-1.39,25.44,4.8,5.18,5.26,1.19,43.27,-1.81,12.84,0.616,
BITF,Financial Services,Capital Markets,-26.43,-18.41,-21.54,17.93,6.65,87.12,25.42,1.85,2.12,2.22,1.18,-3.63,-0.36,-0.22,0.527,
FLGT,Healthcare,Diagnostics & Research,-26.44,-22.44,-18.91,-36.27,-38.52,-19.74,25.41,19.84,22.14,21.51,1.11,246.29,-5.47,1.38,9.718,
LEA,Consumer Cyclical,Auto Parts,-26.48,-25.67,-22.18,-27.91,-10.36,-9.45,25.39,106.99,110.61,121.17,1.31,61.71,9.35,5.48,409.078,11.44
TDW,Energy,Oil & Gas Equipment & Services,-26.51,-22.42,-15.0,7.14,36.38,15.83,25.37,67.88,78.37,91.12,1.27,58.44,3.03,11.26,24.055,22.4
PUBM,Technology,Software—Application,-26.56,-27.53,-24.64,-1.63,28.69,-9.77,25.35,15.12,14.77,19.6,0.64,-110.8,0.37,-1.2,5.586,40.86
KIDS,Healthcare,Medical Devices,-26.59,-22.15,-5.14,-15.28,-32.06,-29.72,25.33,24.61,28.75,29.91,0.91,37.76,-1.09,24.34,7.654,
ESGRP,Financial Services,Insurance—Diversified,-26.62,-27.8,-25.26,-12.11,-7.21,-1.38,25.31,20.18,20.12,23.39,0.85,,-1.493,-16.24,76.026,
VANI,Healthcare,Biotechnology,-26.64,-22.75,-18.82,-18.27,44.6,-13.64,25.29,1.13,1.23,1.48,0.6,51.7,-0.46,3.7,,
INMD,Healthcare,Medical Devices,-26.65,-29.75,-31.51,-41.0,-42.34,-40.54,25.27,16.5,16.49,17.72,1.69,-25.98,1.73,-16.79,4.96,9.54
DTST,Technology,Information Technology Services,-26.69,-24.96,-30.65,44.19,64.23,8.65,25.25,3.73,3.86,5.26,0.63,-267.05,0.03,-25.38,3.682,124.33
MRNO,Real Estate,Real Estate—Development,-26.72,-25.73,-34.82,-22.94,-9.39,-4.67,25.23,8.41,7.63,9.39,0.17,-66.38,-0.87,74.85,0.496,
EXTO,Consumer Cyclical,Department Stores,-26.74,-31.51,-30.84,-37.3,-24.02,5.56,25.21,4.5,4.27,4.48,4.77,97.1,0.04,1.09,128807.72,112.5
KOP,Basic Materials,Specialty Chemicals,-26.76,-27.19,-24.25,-31.37,18.93,17.72,25.19,37.03,37.2,41.98,0.77,69.1,3.63,9.74,101.619,10.2
BRSP,Real Estate,REIT—Mortgage,-26.77,-24.16,-19.46,-24.06,-13.76,1.76,25.17,5.34,5.68,6.01,0.82,-67.99,-1.02,-3.38,3.082,
FIAC,Financial Services,Shell Companies,-26.81,-14.15,-6.4,-11.77,-10.39,-5.85,25.15,9.2,10.99,11.08,0.14,168.89,-0.43,3.7,,
IMNM,Healthcare,Biotechnology,-26.84,-20.33,-10.98,-18.2,70.12,52.59,25.14,12.23,14.14,15.28,1.32,764.83,-7.54,-10.35,0.259,
PMCB,Healthcare,Biotechnology,-26.87,-25.0,-31.05,-19.86,-14.78,-26.14,25.12,1.73,1.74,1.99,0.67,403.54,0.64,3.7,,2.7
IDN,Technology,Software—Application,-26.91,-22.75,-22.59,27.64,35.49,-34.61,25.1,2.0,2.14,2.87,1.26,145.45,-0.01,0.49,0.997,
EFOI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-26.97,-29.02,-16.78,-30.18,-36.59,-45.7,25.08,1.25,1.32,1.47,1.91,70.45,-0.55,5.23,1.431,
RTO,Industrials,Specialty Business Services,-26.98,-24.17,-3.15,-14.07,-21.88,-29.84,25.05,23.37,28.08,28.43,1.23,,1.01,,10.735,23.14
SCPH,Healthcare,Biotechnology,-26.98,-26.3,-11.36,-35.15,-40.65,-26.29,25.05,4.23,4.89,4.62,1.33,22.61,-1.56,37.66,0.619,
SDRL,Energy,Oil & Gas Drilling,-27.0,-23.14,-24.46,-4.16,7.08,2.87,25.02,38.35,41.4,47.73,0.93,153.41,6.32,1.62,20.541,6.07
BTCS,Financial Services,Capital Markets,-27.02,-22.5,-31.73,-9.3,11.38,57.55,25.0,1.19,1.21,1.42,0.59,-319.99,0.61,44.94,0.11,1.95
PAX,Financial Services,Asset Management,-27.07,-28.03,-26.5,-25.36,-14.68,-8.67,24.98,11.17,11.39,12.5,1.19,-1510.81,0.55,-0.94,2.086,20.31
TDC,Technology,Software—Infrastructure,-27.08,-29.77,-35.98,-31.22,-26.67,-11.86,24.96,31.47,28.71,32.57,0.7,170.45,0.64,0.71,18.383,49.17
MCFT,Consumer Cyclical,Recreational Vehicles,-27.11,-25.07,-23.23,-31.91,-18.31,-24.06,24.94,17.17,18.6,19.96,1.53,-493.71,0.51,-39.1,21.653,33.67
SFIX,Consumer Cyclical,Apparel Retail,-27.12,-28.68,-3.52,7.08,-44.5,-25.77,24.92,2.74,3.41,3.23,0.83,66.29,-0.99,-0.94,11.126,
OABI,Healthcare,Biotechnology,-27.14,-27.86,-26.19,-35.74,-7.71,29.31,24.89,4.04,4.21,4.45,1.02,52.18,-0.62,43.96,0.216,
GES,Consumer Cyclical,Apparel Retail,-27.14,-25.18,-25.34,-24.66,20.05,-0.16,24.89,19.43,20.4,23.34,0.74,-450.38,2.67,5.91,54.252,7.28
SLDP,Consumer Cyclical,Auto Parts,-27.16,-27.2,-29.43,-17.03,-15.7,-47.06,24.86,1.29,1.37,1.63,0.76,12.02,-0.43,6.53,0.11,
FMX,Consumer Defensive,Beverages—Brewers,-27.22,-26.05,-21.41,-22.63,-2.94,9.86,24.85,98.58,103.95,112.33,1.02,109.07,4.88,13.26,2072.55,20.2
III,Technology,Information Technology Services,-27.24,-25.4,-26.32,-39.33,-26.23,-15.21,24.83,3.17,3.27,3.33,0.94,932.95,-0.03,0.02,5.472,
PLUR,Healthcare,Biotechnology,-27.28,-16.79,-7.89,-5.19,-17.77,-29.9,24.81,4.57,5.42,5.68,2.62,30.41,-3.99,21.49,0.062,
CVI,Energy,Oil & Gas Refining & Marketing,-27.29,-27.58,-31.05,-32.3,4.1,-8.29,24.79,24.79,24.34,27.82,0.89,-514.67,5.44,-5.02,85.104,4.56
FOXX,,,-27.3,-25.18,-4.72,-11.09,-10.47,-5.12,24.76,9.27,11.19,11.27,1.9,,,-346.86,,
GOCO,Financial Services,Insurance Brokers,-27.3,-26.68,-41.37,-33.24,-37.77,-21.04,24.76,9.5,9.04,10.0,0.39,0.84,-6.54,-62.16,72.246,
ORN,Industrials,Engineering & Construction,-27.31,-24.17,-13.7,22.43,65.58,19.83,24.73,5.75,6.62,8.17,0.89,-15.2,-0.54,10.03,22.144,
DSX,Industrials,Marine Shipping,-27.33,-25.92,-29.84,-23.11,-25.23,-21.01,24.71,2.42,2.43,2.75,0.98,-212.5,0.09,-1.54,2.196,26.89
WBD,Communication Services,Entertainment,-27.34,-24.89,-29.19,-39.15,-36.13,-19.1,24.69,7.52,7.8,7.95,0.73,-197.61,-4.81,0.88,16.35,
VC,Consumer Cyclical,Auto Parts,-27.35,-27.77,-23.49,-24.77,-27.03,-25.06,24.66,92.72,96.25,105.45,1.42,55.7,19.22,6.35,142.378,4.82
OFS,Financial Services,Asset Management,-27.35,-27.58,-24.15,-28.07,-18.57,1.15,24.66,8.24,8.28,9.02,0.64,4532.95,-0.07,1043.94,3.995,
VUZI,Technology,Consumer Electronics,-27.42,-38.69,-52.31,-58.38,-62.27,-53.51,24.63,1.36,1.03,1.22,1.08,-89.47,-1.25,-41.45,0.098,
TROO,Technology,Software—Application,-27.43,-3.73,49.48,-7.96,-69.83,-32.55,24.61,2.12,3.62,2.47,0.18,,-0.02,,0.035,
NMTC,Healthcare,Medical Devices,-27.44,-23.91,-34.85,-40.8,-12.97,6.03,24.59,0.92,0.85,0.95,1.05,62.95,-0.48,-15.06,0.158,
CTRN,Consumer Cyclical,Apparel Retail,-27.45,-26.77,-45.58,-31.27,-3.71,15.36,24.58,19.37,16.88,20.45,0.43,-198.13,-2.67,-3.57,91.639,
PRGO,Healthcare,Drug Manufacturers—Specialty & Generic,-27.48,-25.63,-15.25,-30.42,-16.62,-8.93,24.56,24.37,27.05,28.3,1.19,432.95,-0.83,-0.21,32.513,
KRRO,Healthcare,Biotechnology,-27.52,-35.9,-15.68,-24.15,77.01,-1.57,24.54,38.67,39.65,49.02,1.12,30.92,-9.19,3.7,,
FTCI,Technology,Solar,-27.59,-17.7,-70.38,-73.71,-70.94,-73.39,24.52,0.45,0.37,0.43,0.12,36.7,-0.41,-66.4,0.629,
PROP,Financial Services,Capital Markets,-27.6,-17.87,-38.88,-23.03,11.58,0.77,24.5,8.96,9.12,10.84,1.49,282.25,-15.8,-3416184999999997.0,0.166,
FNWB,Financial Services,Banks—Regional,-27.63,-28.01,-18.74,-38.1,0.34,8.36,24.48,10.44,10.69,10.99,1.85,590.1,-0.12,-3.98,6.771,
GRNQ,Industrials,Consulting Services,-27.64,-27.35,-23.15,-29.08,-17.77,-17.87,24.45,0.92,0.94,1.08,0.3,-42.05,-0.82,-121.86,0.431,
AMPL,Technology,Software - Application,-27.64,-23.59,-25.35,-33.25,-20.28,-7.92,24.45,8.53,8.71,9.05,0.82,22.0,-0.67,5.51,2.396,
ARVN,Healthcare,Biotechnology,-27.7,-30.04,-27.76,-30.21,12.26,39.65,24.42,26.13,25.31,29.48,1.26,196.73,-5.3,231.67,1.443,
VSH,Technology,Semiconductors,-27.74,-28.52,-25.23,-19.16,-21.48,-14.79,24.4,18.21,19.18,21.51,0.68,-47.93,1.23,-1.75,22.637,14.8
VOC,Energy,Oil & Gas E&P,-27.78,-28.68,-35.51,-43.03,-29.09,-19.91,24.38,5.22,4.96,5.32,1.21,24.62,0.8,-6.53,0.926,6.52
ECX,Consumer Cyclical,Auto Parts,-27.86,-26.51,-33.79,-42.26,-59.8,-50.61,24.36,1.83,1.8,1.67,0.59,32.35,-0.48,1.63,15.177,
COHU,Technology,Semiconductor Equipment & Materials,-27.87,-30.13,-30.32,-14.01,-20.16,-16.31,24.34,25.47,25.46,29.35,0.95,-90.0,-0.61,-15.77,10.585,
BMRN,Healthcare,Biotechnology,-27.92,-28.63,-11.13,-19.7,-15.68,-6.0,24.32,70.35,80.95,82.4,0.7,98.88,1.32,13.73,13.701,53.3
IDYA,Healthcare,Biotechnology,-27.92,-29.4,-9.78,-13.94,24.2,34.8,24.32,30.9,35.5,38.25,1.33,8.75,-2.18,-2.9899999999999988e+16,0.172,
NRT,Energy,Oil & Gas E&P,-27.94,-26.72,-32.06,-33.5,-39.63,-53.55,24.29,5.33,5.43,6.25,0.99,80.85,0.47,95.89,0.563,11.34
NARI,Healthcare,Medical Devices,-28.03,-27.8,-21.14,-20.23,-38.17,-4.44,24.27,41.8,44.5,45.96,1.23,-67.05,-0.99,10.24,9.472,
FUBO,Communication Services,Broadcasting,-28.05,-33.5,-26.71,-52.32,-41.4,19.27,24.24,1.62,1.6,1.43,0.7,182.95,-0.8,6.14,5.088,
FLUX,Industrials,Electrical Equipment & Parts,-28.05,-24.3,-28.74,-34.2,4.68,0.16,24.24,3.13,3.2,3.6,1.05,-9.27,-0.43,-6.72,3.888,
MGTX,Healthcare,Biotechnology,-28.08,-29.35,-31.91,-37.49,-19.54,-5.91,24.21,4.25,4.18,4.73,1.12,3.59,-1.42,-616.34,0.13,
PDSB,Healthcare,Biotechnology,-28.1,-21.97,-37.91,-42.72,-49.03,-26.34,24.19,3.42,3.25,3.32,0.9,63.93,-1.23,3.7,,
LVTX,Healthcare,Biotechnology,-28.11,-24.8,-25.98,-17.24,44.59,-14.73,24.16,1.65,1.72,2.25,0.54,-12.93,-0.89,-1.8494999999999996e+16,0.274,
FORA,Healthcare,Health Information Services,-28.11,-27.39,-18.69,-11.63,-3.04,-18.36,24.16,2.17,2.34,2.59,0.52,-600.38,0.03,-2.92,0.649,72.33
RNXT,Healthcare,Biotechnology,-28.12,-24.9,-23.2,-27.32,-38.11,-27.27,24.13,0.98,1.07,1.18,0.68,32.95,-0.6,3.7,,
TREX,Industrials,Building Products & Equipment,-28.13,-25.54,-27.13,-20.9,19.65,16.77,24.11,64.49,65.1,78.95,1.17,65.18,2.42,24.2,11.504,26.65
FBIO,Healthcare,Biotechnology,-28.14,-28.71,-28.8,-52.53,-69.14,-71.47,24.09,1.63,1.78,1.84,1.03,-182.03,-27.73,-2.65,6.15,
BWEN,Industrials,Specialty Industrial Machinery,-28.15,-30.3,-30.98,-11.64,-32.11,-38.8,24.06,2.17,2.23,2.76,1.08,-417.05,0.35,-18.27,8.255,6.2
CHRD,Energy,Oil & Gas E&P,-28.15,-26.57,-25.39,-11.56,2.12,-1.44,24.06,133.71,140.88,163.46,1.04,23.66,20.55,17.42,95.947,6.51
XRAY,Healthcare,Medical Instruments & Supplies,-28.16,-26.02,-23.52,-35.81,-21.4,-11.72,24.04,24.53,25.52,27.27,0.83,341.29,-0.86,4.72,18.672,
IHS,Communication Services,Telecom Services,-28.17,-24.81,-28.37,-45.45,-49.42,-43.7,24.02,3.02,3.17,3.28,0.58,526.7,-7.19,-1.38,5.494,
BEN,Financial Services,Asset Management,-28.2,-28.67,-29.52,-26.46,-10.4,-1.63,24.0,20.11,20.67,22.89,1.11,5.61,1.61,6.51,16.418,12.49
KSS,Consumer Cyclical,Department Stores,-28.23,-27.36,-23.27,-22.62,-8.19,-1.96,23.97,19.54,19.82,22.31,0.88,23.63,2.55,-11.59,154.968,7.66
GMAB,Healthcare,Biotechnology,-28.23,-28.39,-15.27,-30.87,-25.42,-21.58,23.97,23.53,25.98,27.41,2.46,17.18,1.24,21.73,29.2127,18.98
AIN,Consumer Cyclical,Textile Manufacturing,-28.25,-22.68,-12.43,-20.5,-13.73,-8.6,23.94,72.35,85.78,87.12,1.86,25.36,3.5,9.93,40.055,20.67
LSCC,Technology,Semiconductors,-28.32,-27.16,-42.76,-28.35,-16.33,-27.05,23.92,52.07,48.82,60.53,0.71,-82.67,1.36,-22.77,4.56,38.29
MIGI,Financial Services,Capital Markets,-28.35,-25.43,-26.44,1.52,-36.54,49.09,23.9,1.19,1.28,1.32,0.42,117.5,-3.66,-5.43,3.406,
BODI,Communication Services,Internet Content & Information,-28.36,-30.47,-44.45,-42.16,-46.9,-51.13,23.88,7.05,6.55,8.04,1.52,137.2,-19.36,-4.64,73.293,
AIRT,Industrials,Conglomerates,-28.37,-21.16,-2.27,-10.23,-10.23,-32.17,23.86,16.81,20.26,22.6,0.97,420.45,-2.35,-2.39,100.585,
SDOT,Consumer Defensive,Farm Products,-28.45,-26.55,-30.42,-36.17,-65.23,-63.21,23.83,0.33,0.39,0.36,0.85,247.24,-0.15,13.72,15.61,
TACT,Technology,Computer Hardware,-28.45,-27.99,-31.02,-49.87,-38.63,-2.4,23.83,4.47,4.42,4.27,1.12,-107.05,-0.06,-9.98,5.289,
HYFM,Industrials,Farm & Heavy Construction Machinery,-28.53,-28.16,-36.82,-40.56,-17.56,-34.87,23.8,0.68,0.61,0.74,0.8,4.65,-1.55,7.91,4.593,
JYD,Industrials,Integrated Freight & Logistics,-28.6,-34.9,-46.34,-73.84,-63.59,-56.98,23.78,0.91,0.76,0.75,0.87,,-0.49,,23.794,
DCGO,Healthcare,Medical Care Facilities,-28.61,-27.24,-21.21,-51.5,-49.62,-42.6,23.77,3.26,3.53,3.38,0.92,10.97,0.28,-8.89,7.185,11.64
WTI,Energy,Oil & Gas E&P,-28.63,-15.35,-37.11,-41.32,-35.9,-34.23,23.75,2.24,2.22,2.3,1.73,-98.23,-0.16,6.69,3.805,
PMVP,Healthcare,Biotechnology,-28.64,-26.72,-39.32,-60.36,-66.61,-54.0,23.73,1.49,1.52,1.66,0.84,1157.95,-0.96,3.7,,
ESTC,Technology,Software—Application,-28.71,-31.64,-36.67,4.07,1.28,35.46,23.71,83.0,85.68,100.04,1.06,-376.72,0.61,8.9,13.114,136.07
PRTC,Healthcare,Biotechnology,-28.73,-25.77,-23.87,-24.86,-3.17,-7.78,23.69,19.6,21.0,24.93,0.6,,-3.0,,0.02,
ARTL,Healthcare,Biotechnology,-28.75,-28.35,-21.26,-23.75,-18.69,-31.3,23.67,1.11,1.19,1.32,1.21,38.45,-3.35,3.7,,
LILM,Industrials,Aerospace & Defense,-28.77,-22.58,-31.91,-23.02,-19.47,-7.78,23.64,0.73,0.75,0.86,1.59,,0.07,,,10.47
EPAM,Technology,Information Technology Services,-28.77,-27.4,-23.27,-36.93,-11.4,-1.71,23.64,195.03,199.1,208.35,1.0,29.3,6.98,2.93,80.007,27.94
MX,Technology,Semiconductors,-28.8,-29.7,-33.6,-37.89,-42.47,-22.54,23.61,4.74,4.76,4.97,0.9,0.91,-1.03,2.93,5.507,
FET,Energy,Oil & Gas Equipment & Services,-28.86,-26.66,-26.77,-37.82,-22.3,-17.47,23.59,15.63,16.32,17.52,0.45,0.14,-2.25,10.01,68.643,
LAAC,Basic Materials,Other Industrial Metals & Mining,-28.88,-37.84,-57.13,-52.83,-31.63,-28.83,23.57,3.67,2.79,3.78,2.03,332.95,-0.02,3.7,,
PEPG,Healthcare,Biotechnology,-28.89,-23.95,-22.08,53.67,13.18,-30.81,23.52,8.81,9.18,12.88,0.48,27.02,-3.31,3.7,,
NE,Energy,Oil & Gas Drilling,-28.89,-25.69,-31.85,-20.08,-2.77,-1.05,23.52,35.87,36.75,42.9,0.93,67.1,4.12,7.2,18.067,8.71
SNCY,Industrials,Airlines,-28.89,-33.19,-23.81,-28.57,-22.65,-22.29,23.52,10.65,10.63,11.82,2.07,-650.38,0.91,-1.41,19.724,11.7
LW,Consumer Defensive,Packaged Foods,-28.89,-31.15,-35.89,-26.26,-32.41,-5.29,23.52,71.35,64.53,76.93,1.03,11.32,4.26,6.17,44.72,16.75
ARI,Real Estate,REIT—Mortgage,-28.91,-26.36,-11.66,-22.16,-10.8,-1.61,23.48,8.61,9.78,10.22,1.05,332.95,0.05,8.08,1.243,172.2
XELB,Consumer Cyclical,Apparel Manufacturing,-28.93,-25.1,-28.37,-50.87,-37.34,22.16,23.46,0.72,0.72,0.71,1.48,2245.45,-0.89,21.13,0.483,
GOTU,Consumer Defensive,Education & Training Services,-28.97,-24.43,-39.94,3.52,57.72,5.04,23.44,3.73,3.57,5.13,1.4,-144.92,-0.34,18.87,13.503,
XLO,Healthcare,Biotechnology,-29.0,-31.89,-33.85,-47.43,-46.78,-69.23,23.41,0.8,0.82,0.97,0.64,158.99,-1.98,303.7,0.054,
SLDB,Healthcare,Biotechnology,-29.0,-21.36,6.84,-18.38,89.3,6.94,23.41,6.05,7.83,8.61,2.29,61.85,-3.29,3.7,,
OTLY,Consumer Defensive,Packaged Foods,-29.05,-25.61,-18.79,-24.14,-28.93,-34.74,23.38,0.8,0.89,1.0,1.64,212.95,-0.56,5.68,1.333,
SMLR,Healthcare,Medical Devices,-29.08,-35.13,-36.18,-17.26,-22.48,36.98,23.36,27.46,26.29,28.61,1.42,-36507.98,2.03,-3.01,9.026,13.53
TMC,Basic Materials,Other Industrial Metals & Mining,-29.1,-26.37,-31.05,-0.2,22.63,11.0,23.34,1.03,1.02,1.31,0.73,32.95,-0.3,3.7,,
AZTA,Healthcare,Medical Instruments & Supplies,-29.12,-24.12,-21.66,-19.03,-5.63,18.84,23.32,45.29,49.3,52.61,0.87,518.37,-2.86,8.65,11.747,
NBTX,Healthcare,Biotechnology,-29.16,-25.72,-24.23,-32.75,-13.35,20.92,23.3,4.95,5.19,5.62,0.49,,-0.81,,0.982,
TYGO,Technology,Solar,-29.17,-20.13,-52.58,-71.58,-88.82,-84.01,23.27,1.28,1.34,1.33,1.05,-451.66,0.57,7.69,0.822,2.25
VRNT,Technology,Software—Infrastructure,-29.17,-27.27,-15.86,-7.18,-11.79,-26.98,23.27,23.37,28.0,30.8,1.35,-417.05,0.66,-5.16,14.587,35.41
CNTY,Consumer Cyclical,Resorts & Casinos,-29.2,-32.67,-37.23,-52.04,-48.65,-35.12,23.23,2.66,2.46,2.69,0.86,-65.59,-2.63,3.03,19.289,
VIR,Healthcare,Biotechnology,-29.2,-27.48,-25.13,-29.63,-44.02,-50.03,23.23,7.59,8.09,9.09,0.96,18.99,-3.58,-1427.89,0.584,
DTIL,Healthcare,Biotechnology,-29.21,-24.94,-17.99,-35.51,-17.82,-49.25,23.2,8.92,9.52,10.61,1.5,551.13,0.26,131.44,17.634,34.31
ARHS,Consumer Cyclical,Home Improvement Retail,-29.21,-26.59,-20.6,11.31,32.7,3.44,23.2,10.52,11.99,14.68,1.09,52.58,0.63,0.79,9.121,16.7
XP,Financial Services,Capital Markets,-29.24,-28.26,-24.82,-37.16,-5.61,15.73,23.17,17.54,18.53,19.61,0.49,37.6,1.38,10.52,28.825,12.71
AYTU,Healthcare,Drug Manufacturers—Specialty & Generic,-29.32,-25.82,-20.71,-5.48,20.17,7.01,23.15,2.24,2.43,2.77,0.8,56.03,-2.86,-8.96,14.627,
HRTX,Healthcare,Biotechnology,-29.33,-17.14,-23.77,23.07,43.0,-4.28,23.11,1.84,1.95,2.69,0.87,76.7,-0.25,9.37,0.883,
SSL,Basic Materials,Specialty Chemicals,-29.33,-26.42,-28.59,-33.69,-38.14,-32.0,23.11,6.91,7.26,7.4,1.12,,-3.96,,434.615,
XELA,Technology,Software—Application,-29.33,-29.01,-32.42,-36.13,-50.7,-56.28,23.11,2.04,2.07,2.29,2.32,27.94,-16.63,-0.32,160.482,
SGMA,Technology,Electronic Components,-29.37,-26.95,-39.08,3.67,-15.45,-22.53,23.07,2.95,2.86,4.0,0.74,-196.64,-0.99,-2.62,59.085,
